,Artist,Biography,Listeners,Playcount,Similar
161,Bikini,"There are more than one artist that share the name 'Bikini'. In the order of the length of their career:

1. Rock band from Hungary.
2. Electronic duo from Canada.
3. New Wave band from Poland.
4. Female vocalist duo from Denmark.
5. Punk-rock duo from Czech Republic.
6. Trip-hop/Dub collaboration from Israel.

1. Formed by Nagy Feró and Németh Alajos in 1982, Budapest, Hungary, Bikini is one of the most successful Hungarian rock band of the eighties. <a href=""https://www.last.fm/music/Bikini"">Read more on Last.fm</a>",36086,444200,"('Republic', 'Quimby', 'Tankcsapda', 'Edda', 'Bëlga')"
162,Megas,"Megas (born April 7, 1945 in Reykjavík, Iceland), is a renowned rock and roll singer, songwriter and writer.

Being an admirer of Elvis Presley, Megas welcomed the arrival of rock & roll to Iceland by 1956, although his interest in music had to be postponed while he attended grammar school in 1960.

While he was young, he studied piano and showed skill at painting. He wrote outrageous short stories for the school papers and in 1968 he also published the sheet music and lyrics to 14 songs, many of which would be released on his first records. <a href=""https://www.last.fm/music/Megas"">Read more on Last.fm</a>",27596,241807,"('Monolism', 'Decisive Koala', 'King Palm', 'Graeda', 'Davz')"
163,Cliff Richard & The Shadows,"Sir Cliff Richard OBE (born Harry Rodger Webb on 14 October 1940) is an English singer.

With his backing group The Shadows, he dominated the British popular music scene in the late 1950s and early 1960s, before and during the The Beatles' first year in the charts. A conversion to Christianity and subsequent softening of his music led to his having more of a pop than rock image. Although never able to achieve the same impact in the United States as in Britain (in spite of several chart hits there) <a href=""https://www.last.fm/music/Cliff+Richard+&+The+Shadows"">Read more on Last.fm</a>",110407,655801,"('Cliff Richard', 'Gerry & The Pacemakers', 'The Searchers', 'Adam Faith', 'The Shadows')"
164,Wraygunn,"A project from Coimbra, Portugal of Paulo Furtado, also the head of the one-man blues band The Legendary Tiger Man.
They were considered one of the most interesting rock bands of the last few years. Their first release was the EP ""Amateur"" in 2000, after which ""Soul Jam"" came in 2001. In 2004, and with a new formation, ""Eclesiastes 1:11"" was released, with well-marked influences of North-American black culture, like Gospel music and Blues along with Rock n' Roll. ""Shangri-la"" was released in 2007, followed by a huge tour around Portugal. <a href=""https://www.last.fm/music/Wraygunn"">Read more on Last.fm</a>",16669,214641,"('The Legendary Tiger Man', 'Bunnyranch', 'The Vicious Five', 'Mundo Cão', 'Balla')"
165,Paul Mark & the Van Dorens,"Paul Mark's latest collection, Smartest Man in the Room (RDTN 5929) on New York City-based Radiation Records, was recorded in 2011-12 in New Orleans LA and in Memphis TN. It's the ninth release by multi-instrumentalist and songwriter Paul Mark. He's also principal owner of Radiation Records Inc. and Last Warning Music, his publishing company, both of which were founded in 1995. Over the past 25+ years his band Paul Mark & the Van Dorens have performed thousands of sets of live music along the North American bar and festival circuit. <a href=""https://www.last.fm/music/Paul+Mark+&+the+Van+Dorens"">Read more on Last.fm</a>",441,3246,"('John Earl Walker', 'Willie King', 'Shawn Pittman', 'John Earl Walker Band', ""Smokin' Joe Kubek & Bnois King"")"
166,The Searchers,"Originally founded as a skiffle group in Liverpool in 1959 by John McNally and Mike Pender (Mike Prendergast), the band took their name from the classic 1956 John Wayne western The Searchers. Prendergast claims that the name was his idea, but McNally ascribes it to 'Big Ron' Woodbridge, their first lead singer. The issue remains unresolved.

The band grew out of an earlier skiffle group formed by McNally, with his friends Brian Dolan (guitar) and Tony West (bass). <a href=""https://www.last.fm/music/The+Searchers"">Read more on Last.fm</a>",362140,2341236,"('The Swinging Blue Jeans', ""Herman's Hermits"", 'Manfred Mann', 'Gerry & The Pacemakers', 'Ricky Nelson')"
167,Árnyak,"Az Árnyak egy 1994-ben Szolnokon alakult magyar dark rock/gothic rock együttes. Szövegeikben visszatérő motívumok a szerelem és a magány. Dalaikban egyedi módon ötvözik a búskomor dallamot az érzéseket analizáló szöveggel.
Első lemezeik szerzői kiadásban jelentek meg, de 2001-ben a Hammer Musichoz tartozó Nail Recordshoz szerződtek, és a 2001-es Nehéz csend című album már az ő gondozásukban jelent meg. Többször felléptek a Gothica fesztiválon <a href=""https://www.last.fm/music/+noredirect/%C3%81rnyak"">Read more on Last.fm</a>",363,10135,"('F.O. System', 'Nevergreen', 'Zorall', 'Christian Epidemic', 'Kalapács')"
168,The Yellow Monkey,"The Yellow Monkey (ザイエローモンキー), often abbreviated to yemon (イエモン), is a popular Japanese rock band formed in 1989. Its name derives from an ethnic slur and is an ironic reference to the belief that Japanese rock groups could never be ""authentic"".

In 2003, HMV Records Japan rated them #81 in their ""Top 100 Japanese pops Artists"".

Although band activities were ceased starting from January 2001, except for later releases of band material such as compilations and DVDs, The Yellow Monkey actually broke up on July 7, 2004. <a href=""https://www.last.fm/music/The+Yellow+Monkey"">Read more on Last.fm</a>",47260,2794062,"('GLAY', ""B'z"", 'ゴスペラーズ', 'LOVE PSYCHEDELICO', 'Triceratops')"
169,Baraflokkurinn," <a href=""https://www.last.fm/music/Baraflokkurinn"">Read more on Last.fm</a>",1257,5677,"('Spilafífl', 'Jonee Jonee', 'Vonbrigði', 'Friðryk', 'Fræbbblarnir')"
170,Rebel Storm," <a href=""https://www.last.fm/music/Rebel+Storm"">Read more on Last.fm</a>",195,1882,"('Swampdawamp', 'Alligator Jackson', 'Ghost Riders', 'The 484 South Band', 'Alligator Stew')"
171,Gualberto Castro," <a href=""https://www.last.fm/music/Gualberto+Castro"">Read more on Last.fm</a>",2972,14101,"('Imelda Miller', 'Manolo Muñoz', 'César Costa', 'Angélica María', 'María Del Sol')"
172,Maus,"There is more than one artist with this name:

1) Maus is an electronic artist who originally published to MP3.com 
2) Maus is an inactive indie rock band, current projects including: bigital, sometime and frae.
3) Punk band from Edmonton, Alberta, Canadia
4) Indie pop band from Groningen, The Netherlands

in the '90s. He is presently based in Venice Beach, CA.
Albums:
    * 1998 - Mausdisc 
    * 1999 - Howitzer Groupings
    * 2000 - Today Smelled Like the Air and Space Museum <a href=""https://www.last.fm/music/Maus"">Read more on Last.fm</a>",11114,116255,"('Botnleðja', 'Ensími', ""Benny Crespo's Gang"", 'Lada Sport', 'Hjálmar')"
173,Ebiet G. Ade,"Ebiet G. Ade (born 21 April 1955) is an Indonesian singer and songwriter close to the suppressed society. His musical touch has influenced Indonesian pop music. His lyrics are made by himself, he never collaborates with other musicians to arrange the lyrics, but he can collaborate with them to arrange his musical arrangement.

Born as Abdul Gafar Abdullah in Wonodadi, Banjarnegara; he is the youngest son of Aboe Ja'far. He had many desires: engineer, doctor, and painter. <a href=""https://www.last.fm/music/Ebiet+G.+Ade"">Read more on Last.fm</a>",12675,287197,"('Broery Marantika', 'Gombloh', 'Koes Plus', 'Panbers', 'Betharia Sonata')"
174,Ramona Silver," <a href=""https://www.last.fm/music/Ramona+Silver"">Read more on Last.fm</a>",287,2719,"('Big Faith', 'Randy Stonehill/Kate Miner', 'Iain', 'Parmin Sisters', 'John Austin')"
175,Rod Stewart,"Sir Roderick David Stewart (born 10 January 1945) is a British rock and pop singer and songwriter. Born and raised in London, he is of Scottish and English ancestry. With his distinctive raspy singing voice, Stewart is among the best-selling music artists of all time, having sold over 250 million records worldwide. He has had 10 number-one albums and 31 top ten singles in the UK, six of which reached number one. Stewart has had 16 top ten singles in the US, with four reaching number one on the Billboard Hot 100. <a href=""https://www.last.fm/music/Rod+Stewart"">Read more on Last.fm</a>",1987152,27702048,"('Faces', 'Elton John', 'John Mellencamp', 'Eagles', 'Phil Collins')"
176,teNPel,"Some might say the brightest flame burn quickest and although ten years is more than a lifetime when it comes to music, truth is that TENPEL still holds the esteemed distinction as being one of those bands revitalizing the pillars of Spanish rock music.

So what, you ask, make TENPEL different? Well, they don’t wear make up, they don’t care about image and they aren’t a here today, gone tomorrow. They definitely rock. Most importantly their music is the proof they still are true to themselves <a href=""https://www.last.fm/music/teNPel"">Read more on Last.fm</a>",3014,237607,"('Skunk D.F.', 'Coilbox', 'Estirpe', 'Aphonnic', 'Wakala')"
177,Tall Tales & True," <a href=""https://www.last.fm/music/+noredirect/Tall+Tales+&+True"">Read more on Last.fm</a>",348,1740,()
178,Andrés Calamaro,"Andres Calamaro is one of the most popular Argentinian pop-rock songwriters. A songs craftsman, as he likes to consider himself.

Born Aug 22, 1961 in Buenos Aires, Argentina, he began his professional musical career at the age of 17 playing keyboards in Raíces.
In 1981 he incorporated to one of the main bands of the Argentinean '80s rock scene: Los Abuelos de la Nada. Although the band was led by the brilliant Miguel Abuelo, Calamaro composed most of the band's hits <a href=""https://www.last.fm/music/+noredirect/Andr%C3%A9s+Calamaro"">Read more on Last.fm</a>",419004,14890522,"('Los Rodríguez', 'Fito Páez', 'Intoxicados', 'Los Abuelos de la Nada', 'Bersuit Vergarabat')"
179,The Land Of Nod,"2001’s ‘Mont Ventoux’ release saw Edwin Pouncey state in The Wire “The group have been compared to Neu! But here they owe more to the hanging mists of Popul Vuh during the latters golden Herzog soundtrack period”, going on to add “Stripped of frills and posturing, their music gently breathes in your ear, urging you to dream”. The ‘Mont Ventoux’ release saw the group experiment with sound collages and loops and the title track was written about one of the highest summit's in cycling's Tour De France. <a href=""https://www.last.fm/music/The+Land+Of+Nod"">Read more on Last.fm</a>",1702,20420,"('Last Vote', 'Bury the Sound', 'priva', 'Pan Galactic Straw-Boss', 'Petrograd In Transit')"
180,Silly,"1) Silly is a German rock band. Founded in East Berlin in 1978, Silly was one of the country's most popular music acts, and was well known for its charismatic lead singer Tamara Danz, who died on 22 July 1996. The German actress and singer Anna Loos took over permanently the role of the lead singer in fall 2006 with remarkable success. Official Website

2) Silly was a pop punk band from Banner Elk, NC. They released a a demo cassette entitled ""Silly Doesn't Do It"" and a CD entitled ""Will You Go With Me?"" in 1995 on Blindside/Ghostmeat Records. <a href=""https://www.last.fm/music/Silly"">Read more on Last.fm</a>",56606,736814,"('City', 'Karat', 'Heinz Rudolf Kunze', 'Puhdys', 'Keimzeit')"
181,Goldenboy,"Goldenboy is one of the following:

1. An indie pop band that toured with Elliott Smith. During that time, Smith took to calling frontman Shon Sullivan by the nickname ""Goldenboy."" The name stuck as Sullivan developed his sound and added members to the Goldenboy lineup. Smith was instrumental in getting the band's first album, ""Blue Swan Orchestra,"" recorded. Goldenboy recently released a follow up record, entitled ""Underneath the Radio,"" including guest spots from Neil Finn, Lisa Germano and Matt Sharp (The Rentals). <a href=""https://www.last.fm/music/Goldenboy"">Read more on Last.fm</a>",14535,106002,"('Matt Sharp', 'The Loves', 'Irving', 'From Bubblegum To Sky', 'Modern Rivals')"
182,Spahn Ranch,"Spahn Ranch is the name of two bands:
1. An industrial group from LA 
2. A post-punk act from Detroit

The first and most well known is the Los Angeles electronic-industrial music group, formed in 1992 by Matt Green and his New York-based collaborator, Rob Morton. The group signed to Cleopatra Records. That same year, a self-titled, four-song EP with vocals supplied by Scott Franklin (later to become bassist for The Cramps), was released. In 1993, they added vocalist Athan Maroulis and recorded their debut album Collateral Damage. <a href=""https://www.last.fm/music/Spahn+Ranch"">Read more on Last.fm</a>",34715,342987,"('Hate Dept.', 'Skinny Puppy', 'Leæther Strip', 'Razed in Black', 'Front Line Assembly')"
183,Meat For Dogs," <a href=""https://www.last.fm/music/Meat+For+Dogs"">Read more on Last.fm</a>",321,4783,"('Crummy Stuff', 'Derozer', 'Gli Impossibili', 'Skruigners', 'Destinazione Finale')"
184,Gabi Novak,"Gabi Novak is a famous Croatian singer. She is the daughter of Djuro Novak and Elizabeth Reiman. Since 1973, she has been married to famous Croatian singer and composer Arsen Dedić with whom she has a son Matija Dedić, who is also actively engaged in the music business.

Gabi Novak, prva dama hrvatske šlageristike, velika muza i supruga Arsena Dedića, rođena u Berlinu. Živi u Zagrebu.

Nakon djetinjstva provedenog u Berlinu i na Hvaru 1946. <a href=""https://www.last.fm/music/Gabi+Novak"">Read more on Last.fm</a>",4903,64546,"('Arsen Dedić', 'Meri Cetinic', 'Tereza Kesovija', 'Beti Jurkovič', 'Ksenija Erker')"
